track_id,track_name,artist_spotify,macro_genre,danceability,energy,valence,popularity,year
2nGcS04iRcE4IcKM1WPVlt,Needled 24 / 7,Children Of Bodom,Rock/Alternative,0.425,0.926,0.465,48,2021
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Rock/Alternative,0.496,0.863,0.243,83,2020
2pXmohBUnD5Li93sgpbPSg,もう少しだけ,YOASOBI,Pop,0.675,0.746,0.533,63,2021
2pgDBO0ZAgvye7joSmdDm8,SAD GIRLZ LUV MONEY,Amaarae;Moliy,Rock/Alternative,0.883,0.492,0.296,62,2021
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,Rock/Alternative,0.681,0.715,0.957,59,2020
2prnn41CblB8B4yWACDljP,Love Tonight - David Guetta Remix Edit,Shouse;David Guetta,Electronic/Dance,0.621,0.989,0.0348,81,2021
2qBmtZnPSQouvADmqaHKxk,Million Years Ago,Adele,Other,0.72,0.274,0.179,64,2021
2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),Lauv;BTS,Electronic/Dance,0.632,0.339,0.0969,76,2020
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,Other,0.652,0.557,0.483,85,2020
2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra;Myke Towers,Latin,0.715,0.622,0.808,77,2021
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi;Jubin Nautiyal;Asees Kaur,Pop,0.72,0.63,0.512,78,2021
2rU33n6Fhd6G1MzYhUj6C5,Lut Gaye,Jubin Nautiyal;Emraan Hashmi,Pop,0.638,0.785,0.515,64,2021
2rjCLFdX8n9xLoMZgdMMxt,Kya Tum Naraaz Ho? (Raw),Tanmaya Bhatnagar,Other,0.593,0.112,0.296,46,2020
2sHYMLUd4nVLxHPKY05Ein,Habibi - Albanian Remix,Ricky Rich;Dardan;DJ Gimi-O,Pop,0.639,0.728,0.0996,76,2021
2shyarF21wZvWew00TdaP3,Rose - English Version,D.O.,Pop,0.616,0.395,0.631,66,2021
2tAeN2TKlQLOoSPXtARzBV,Eruption - 2015 Remaster,Van Halen,Rock/Alternative,0.225,0.689,0.5,65,2020
2tFwfmceQa1Y6nRPhYbEtC,CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,Latin,0.807,0.606,0.304,82,2020
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,Pop,0.395,0.443,0.338,86,2021
2tI4WyzqOOwC23S5m0kqcB,At My Worst,Pink Sweat$,Other,0.813,0.415,0.667,49,2020
2tMoOS9grHtn4upzb4LwMG,"Adiye - From ""Bachelor""",Dhibu Ninan Thomas;Kapil Kapilan,Pop,0.709,0.454,0.548,76,2021
2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")",Akhil;Dhvani Bhanushali;Abhijit Vaghani;Bob,Hip-Hop/Rap,0.435,0.658,0.524,74,2020
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,Electronic/Dance,0.88,0.751,0.884,81,2020
2u6fRGcaBhpI4uNBHpGv0b,Hallelujah,Rufus Wainwright,Other,0.367,0.156,0.44,62,2020
2u8NmvhYX6wiviyxJTOhEi,Making A Fire,Foo Fighters,Rock/Alternative,0.506,0.946,0.651,56,2021
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Jazz/Blues,0.451,0.24,0.701,68,2020
2usrT8QIbIk9y0NEtQwS4j,Intro,The xx,Pop,0.617,0.778,0.152,73,2020
2vOAHp8PBBFYqvQUWSoITY,インフェルノ,Mrs. GREEN APPLE,Other,0.533,0.918,0.662,68,2020
2vP8Frr7MNTLYCK37cit1K,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),Rishabh;Poorva Thakur,Other,0.766,0.344,0.521,50,2021
2vWBUC9djv6BtiGlmKiQaH,YKWIM?,Yot Club,Pop,0.372,0.537,0.228,84,2021
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein;The Weeknd,Other,0.658,0.671,0.166,85,2021
2vmfvSoZBFAt9hhRoEByLi,Volví,Aventura;Bad Bunny,Latin,0.725,0.86,0.791,83,2021
2wHTMZwkLbpM6LNkUBs2Xt,Calaboose,Sidhu Moose Wala,Hip-Hop/Rap,0.747,0.758,0.56,60,2021
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay;Justin Bieber,Country,0.654,0.63,0.43,78,2020
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,Hip-Hop/Rap,0.834,0.73,0.446,83,2020
2xRYnHQdLD9ketvC01UYYT,It Won't Stop (feat. Chris Brown) - EP Version,Sevyn Streeter;Chris Brown,Rock/Alternative,0.657,0.574,0.211,69,2020
2xXNLutYAOELYVObYb1C1S,As the World Caves In,Sarah Cothran,Acoustic/Folk,0.422,0.25,0.246,76,2021
2xy57NLEmzuQQeBRORdaOq,Kosandra - Remix,Maikkis,Electronic/Dance,0.707,0.921,0.547,61,2020
2ygvZOXrIeVL4xZmAWJT2C,my future,Billie Eilish,Other,0.444,0.309,0.0875,72,2020
2z7VITS30dBexE91V5QXWv,Sheesh!,Surfaces;Tai Verdes,R&B/Soul,0.743,0.832,0.801,64,2021
2zQE8TE5BQDJA11ggnope9,These Days (feat. Bohemia),Sidhu Moose Wala;Bohemia,Hip-Hop/Rap,0.73,0.748,0.694,70,2021
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Rock/Alternative,0.574,0.913,0.423,85,2020
2zhPy8zbBf53XgTtkEbnbO,Oblivion,Rufi-O;Lily Potter,Other,0.714,0.131,0.685,66,2020
2zrhoHlFKxFTRF5aMyxMoQ,Next Level,aespa,Pop,0.82,0.852,0.82,74,2021
30096a5EMOSaF9c2aSa4TH,Ele Te Bota Soca Soca,MC Mazzie;Mc Rd;DJ NpcSize;DJ Wizard,R&B/Soul,0.896,0.746,0.752,75,2021
30PWDbyVkYtkXA8UDT9mOf,Buddies,櫻坂46,Pop,0.47,0.803,0.267,39,2021
30lIB7UwSLy5qgkfYZEtB1,Ponyboy,SOPHIE,Other,0.823,0.381,0.46,44,2021
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,Other,0.334,0.599,0.127,82,2021
32LKwbmh6yVsWoRRF8DIvf,Na Ja,Pav Dharia,Pop,0.772,0.649,0.824,76,2021
32WqGPDrC1c0CPqrUGeUpV,Levitating (Slowed),Mooney Tunes,Other,0.598,0.671,0.701,53,2021
32nW0L3AHrEasXxB4y4kt4,Gotoubun no Katachi,中野家の五つ子,Other,0.509,0.889,0.859,52,2021
33tYADyL2aZctrvR59K1bQ,Lauren (I Can't Stay Forever),Oden & Fatzo,Other,0.702,0.912,0.957,68,2021
34chhNX59Wo9HMFCsI3K8Y,Memory,Kane Brown;blackbear,Country,0.434,0.889,0.845,72,2021
34evGV6SaoRLHTcXXUVOpb,90s Kids,Jax,Acoustic/Folk,0.714,0.657,0.725,64,2021
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko,Latin,0.793,0.771,0.835,76,2020
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,Electronic/Dance,0.737,0.802,0.682,85,2020
36cqlmc53NqlEUqPJdgUOx,US (feat. Raja Kumari),Sidhu Moose Wala;Raja Kumari,Hip-Hop/Rap,0.524,0.601,0.598,67,2021
36seMHoyXmLUNxcwzwjdF7,Please Notice,Christian Leave,Pop,0.55,0.271,0.198,74,2021
370svZM4vWhiPiCe5ccvMs,Under the Tree,Sam Palladio,Other,0.634,0.631,0.582,40,2020
38GBNKZUhfBkk3oNlWzRYd,NDA,Billie Eilish,Other,0.765,0.373,0.554,77,2021
38MbUy2C0FLv6exayPlImu,Midnight (The Hanging Tree),HOSH;1979;Jalja,Electronic/Dance,0.657,0.892,0.537,59,2020
38ReSChpHv5ivoa5W3Y7cp,僕のスピな人,Maharajan,Electronic/Dance,0.527,0.95,0.642,35,2021
38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,Other,0.554,0.315,0.325,79,2021
398dL22bDbKbAmiOnPaq7o,たぶん,YOASOBI,Pop,0.748,0.661,0.743,68,2021
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,Electronic/Dance,0.695,0.884,0.914,84,2020
39QJ7KkN3L8LLqQqsO85W1,Saiyaan Ji,Yo Yo Honey Singh;Neha Kakkar;Nushrratt Bharuccha,Hip-Hop/Rap,0.896,0.678,0.604,57,2021
39ujbBjTwwqUFySaCYDMMT,Proper Patola,Badshah;Diljit Dosanjh;Aastha Gill,Hip-Hop/Rap,0.77,0.824,0.49,68,2020
3A04b0nJb2nAzGUw2rqDsI,Scam 1992 Theme Music,Achint,Acoustic/Folk,0.516,0.486,0.454,54,2020
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,Katy Perry,Electronic/Dance,0.721,0.751,0.738,78,2021
3BrWLBC4WYx393yRUOlTih,Meet Me At Our Spot - Live,THE ANXIETY;WILLOW;Tyler Cole,Rock/Alternative,0.694,0.475,0.391,67,2021
3BwkldhE22DdxOcXegF2Kv,Bananza (Belly Dancer),Akon,Electronic/Dance,0.877,0.702,0.69,69,2021
3CPWSSuZpNlvIrQ4uFiBld,Parabellum,Dalsin;Alaska;Gioprod,Other,0.681,0.607,0.306,48,2021
3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,Pop,0.664,0.666,0.405,75,2020
3D0pmiK3zyF9PudyJ8mkor,Ma Belle,AP Dhillon;Amari,Hip-Hop/Rap,0.908,0.314,0.244,70,2021
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),Doja Cat;SZA,Electronic/Dance,0.764,0.705,0.781,81,2021
3Ddny34bFoYBb8dIGq5lwp,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay;Fivio Foreign;Pop Smoke,R&B/Soul,0.565,0.569,0.303,67,2020
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Electronic/Dance,0.699,0.529,0.121,78,2020
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Electronic/Dance,0.787,0.673,0.779,79,2020
3F2BSn4ayglzMwquBRHZq6,Rangi Saari,Kavita Seth;Kanishk Seth,Rock/Alternative,0.613,0.685,0.268,69,2020
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,Pop,0.449,0.465,0.543,84,2021
3FUCuf498nFHJXFYR1V9Bd,三原色,YOASOBI,Pop,0.443,0.893,0.826,64,2021
3FUqp10RhCmMjyyB9extmo,花に亡霊,ヨルシカ,Pop,0.646,0.45,0.413,60,2020
3FbZoPzEaUBOD84l1FwFEH,Mujhe Peene Do,Darshan Raval,Pop,0.268,0.334,0.175,65,2020
3Fr1WmziIKmhU9s5fNKZrQ,It Ain't Legal,Karan Aujla;Gurlez Akhtar,Hip-Hop/Rap,0.746,0.637,0.32,59,2021
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,Other,0.632,0.856,0.867,77,2020
3GIhgMadHu26VHLEeXviGD,No.1,DISH//,Other,0.498,0.879,0.64,53,2021
3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,Big Pun;Joe,Other,0.9,0.619,0.864,71,2020
3Gj9gaVfc3HHyqcIFaSa70,インフィニティ,Yuuri,Pop,0.555,0.66,0.786,54,2021
3H3x4NhR3wJh6IvRHmPvkd,"Tum Tum (From ""Enemy - Tamil"")",Thaman S;Srivardhini;Aditi Bhavaraju;Satya Yamini;Roshini JKV;Tejaswini,Pop,0.741,0.761,0.912,70,2021
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic;A7S,Electronic/Dance,0.789,0.72,0.664,78,2020
3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,MC L da Vinte;MC Gury,R&B/Soul,0.828,0.599,0.478,69,2021
3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,R&B/Soul,0.812,0.736,0.396,84,2021
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay;6LACK,R&B/Soul,0.907,0.393,0.202,81,2021
3JCaq3KDSROg3TXhdiDa9n,Ley Seca,Jhayco;Anuel AA,Latin,0.759,0.842,0.584,77,2021
3JfHYZKy5JmE5Fv4gDTCiz,Welcome to Wonderland,Anson Seabra,Acoustic/Folk,0.703,0.179,0.346,71,2020
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,A.R. Rahman;Shreya Ghoshal,Pop,0.815,0.761,0.82,72,2021
3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,Rock/Alternative,0.472,0.9,0.42,70,2020
3KhwEuqLNjHfsKaBDo1yVh,Boku no Sensou,Shinsei Kamattechan,Rock/Alternative,0.473,0.936,0.416,66,2021
3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,Other,0.534,0.725,0.55,82,2021
3LlEnO0INKAExVe4JMi7p7,Khatam Hue Waande,Emiway Bantai,Hip-Hop/Rap,0.756,0.903,0.729,58,2020
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,R&B/Soul,0.619,0.22,0.426,70,2020
3MthJpM1IEYp2ulZe00LvP,Shouldn't Matter but It Does,John Mayer,Acoustic/Folk,0.549,0.324,0.268,64,2021
3NM41PVVUr0ceootKAtkAj,As the World Caves In,Matt Maltese,Acoustic/Folk,0.327,0.449,0.179,71,2021
3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,Pop,0.745,0.739,0.556,71,2020
3O8b0dDy1Z8BNM81U8DE1j,WOW,Zara Larsson,Electronic/Dance,0.748,0.79,0.279,60,2020
3OC84eKMxRJ4x0Hcwl9i4i,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,Pop,0.425,0.201,0.267,65,2020
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,Hip-Hop/Rap,0.778,0.695,0.472,79,2021
3Oh97HVJWQRM3SKV3kmSLk,Naruto Main Theme,Minijau,Other,0.726,0.419,0.73,33,2021
3Oun8NLTny5NXSZFAxcFKU,i heard heaven is a nice place,Carter Powers,Other,0.638,0.23,0.412,39,2020
3PbTavZmyYwMWqYsAC44id,Tu Hai Kahaan?,Advait;AMAN,Other,0.591,0.389,0.581,42,2020
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,Electronic/Dance,0.793,0.793,0.679,81,2020
3QGppKBPd9gHOgHJzRbVIw,Hate The Way (feat. blackbear),G-Eazy;blackbear,Pop,0.569,0.865,0.361,59,2020
3QOkeMwt2pRmjwgB217fqF,"Mehrama (From ""Love Aaj Kal"")",Pritam;Darshan Raval;Antara Mitra,Other,0.549,0.634,0.36,51,2020
3QSjVPObHxuAJc3E5nrjRn,VILLAIN,K/DA;Madison Beer;Kim Petras;League of Legends,Pop,0.653,0.634,0.306,74,2020
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,Rock/Alternative,0.465,0.27,0.58,59,2020
3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),Nessa Barrett;jxdn,Other,0.484,0.643,0.345,70,2021
3Rvdqwgbr3rryZkNRrItt3,Is Qadar,Tulsi Kumar;Darshan Raval;Sachet-Parampara,Pop,0.671,0.904,0.811,60,2021
3S7A85bAWOd6ltk6r2ANOI,U Are My High,DJ Snake,Electronic/Dance,0.503,0.783,0.213,71,2021
3SAv82Quz3LQyBJcBdYdK2,Movin' on,J SOUL BROTHERS III,Pop,0.574,0.856,0.315,38,2020
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,BTS,Pop,0.449,0.491,0.258,68,2020
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,Electronic/Dance,0.682,0.927,0.744,77,2021
3TgPwLFXV6GEIsDZANHktY,Flicker,ENHYPEN,Other,0.656,0.761,0.549,63,2020
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,R&B/Soul,0.422,0.264,0.331,85,2021
3UHPGOkUcE4hE7sqBF4Snt,Film out,BTS,Pop,0.499,0.709,0.314,70,2021
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,Pop,0.761,0.525,0.531,83,2020
3UhmuWcFaLS3AO3kI9ynQ2,Insane,AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,Hip-Hop/Rap,0.796,0.572,0.304,77,2021
3UrNOHCzVxX2KZbNcKQAyu,High School,Nicki Minaj;Lil Wayne,Electronic/Dance,0.531,0.683,0.212,67,2021
3VayB5gLZGODx8b7RO1y5f,"No Suburban, Pt. 2",Sheff G,R&B/Soul,0.85,0.458,0.616,71,2020
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,Electronic/Dance,0.664,0.609,0.194,84,2021
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,Boza,Latin,0.725,0.756,0.828,75,2021
3WATWS2Ywo5HeHtG0bE2iZ,Teardrops,Bring Me The Horizon,Rock/Alternative,0.497,0.916,0.401,67,2020
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,Pop,0.714,0.8,0.589,86,2021
3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),DJ Snake;Selena Gomez,Electronic/Dance,0.723,0.646,0.443,63,2021
3YXIVMQLRRq2K7kxC7UYx6,Move Your Body,Marshall Jefferson;Solardo,Electronic/Dance,0.791,0.801,0.609,62,2020
3Ye5icBka8ODjcaEQakPvZ,Oblivion,Royal Blood,Jazz/Blues,0.642,0.823,0.826,62,2021
3Ys2PYl1wyPKQIwyqhP9cQ,Stay Gold,BTS,Pop,0.723,0.634,0.582,68,2020
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Idina Menzel;AURORA,Other,0.323,0.405,0.274,73,2020
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello;Halsey,Electronic/Dance,0.63,0.633,0.452,77,2020
3Z9B9GQ2fFx4IRCG8bbWys,Somebody’s Son (Ft Brandy),Tiwa Savage;Brandy,Electronic/Dance,0.705,0.809,0.508,57,2021
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,Other,0.704,0.225,0.243,86,2020
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira;Wyclef Jean,Electronic/Dance,0.778,0.824,0.758,84,2020
3ZLGYdkjnOMdzHr0bGCGs9,Coronavirus,iMarkkeyz,Other,0.717,0.831,0.821,32,2020
3aDhgouoRk6awklXL4QBGQ,PYRO,Chester Young;Castion,Electronic/Dance,0.718,0.977,0.259,61,2020
3aniWcwiiYKHpm3F5TdeKD,Teardrops,Bring Me The Horizon,Rock/Alternative,0.497,0.916,0.401,61,2020
3bCmDqflFBHijgJfvtqev5,1/1 - Remastered 2004,Brian Eno,Other,0.26,0.00397,0.0368,51,2020
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,Country,0.505,0.657,0.252,83,2021
3ciqhcLmXP4hVGBD98QlEj,きらり,Fujii Kaze,Pop,0.746,0.764,0.701,65,2021
3dP0pLbg9OfVwssDjp9aT0,Satisfied,Renée Elise Goldsberry;Original Broadway Cast of Hamilton,Other,0.707,0.593,0.478,70,2020
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,Rock/Alternative,0.743,0.446,0.278,84,2021
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,YOASOBI,Pop,0.67,0.874,0.789,74,2020
3dbLT62Cvs46Ju7a8gpr36,Savage,aespa,Pop,0.727,0.879,0.671,74,2021
3ddxe0WYUpNPtSnHgQOad5,I Still Have Faith In You,ABBA,Other,0.207,0.363,0.358,61,2021
3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN;Sia,Pop,0.259,0.437,0.0951,79,2021
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,Hip-Hop/Rap,0.598,0.427,0.0605,82,2020
3f1ChZHm6v4KdUaEW5y5qd,Me and You,Cold Hart;Lil Peep,Other,0.613,0.614,0.198,65,2020
3fGW43fnu3OHEw6ohTC2Bw,Our Song,Anne-Marie;Niall Horan,Electronic/Dance,0.572,0.759,0.519,71,2021
3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers;ILLENIUM;Lennon Stella,Electronic/Dance,0.528,0.511,0.351,75,2020
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,Pop,0.532,0.623,0.403,86,2020
3iw959smgKf8scwjRCRjgZ,Pode Dormir Tranquilo,Kellen Byanca,Other,0.716,0.524,0.273,52,2020
3jTWd38NseaNnSuIK2Ybsp,4am,JBee,Other,0.863,0.482,0.618,75,2021
3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,Teqkoi;Aiko,Other,0.55,0.143,0.224,71,2020
3jf5303mzzJ96O8xFTcEn4,"Mann Bharryaa 2.0 (From ""Shershaah"")",B Praak,Pop,0.428,0.467,0.193,69,2021
3jkDtDzZKCmWtDccH7UUsq,Outro : Cross the Line,ENHYPEN,Other,0.39,0.488,0.436,50,2020
3jxNbVmugKWFFc3YAVl0sD,Aabaad Barbaad,Pritam;Arijit Singh,Other,0.626,0.522,0.628,62,2020
3kNWyHdLVW1x6pn9EnSQ1H,Didn't Know,Tom Zanetti,Electronic/Dance,0.896,0.459,0.484,61,2021
3kdlVcMVsSkbsUy8eQcBjI,Let Go,Ark Patrol;Veronika Redd,R&B/Soul,0.47,0.436,0.0389,71,2020
3khiYRqf3tjb6PSGBhkfl4,Maine Royaan (Lofi Remix),Tanveer Evan;Ahmed Shakib,Pop,0.35,0.468,0.0467,67,2021
3kxkjirben9RVm9NqYa6rm,Black Out Days - Future Islands Remix,Phantogram;Future Islands,Rock/Alternative,0.477,0.483,0.123,76,2021
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,R&B/Soul,0.64,0.427,0.529,71,2021
3lHoL4ofPul04MCOsGXxnZ,Here Comes the Thunder,Lee Richardson;Jonathan Murill;Tom Ford;James Cocozza;Sarah Norman,Jazz/Blues,0.692,0.659,0.26,47,2020
3lRzVvMNG1QJcHlhLXM0lA,Signed to God,Sidhu Moose Wala,Hip-Hop/Rap,0.833,0.67,0.7,66,2021
3mVpbUvLXvzPH2zL0p7Q2U,Burberry,Sidhu Moose Wala,Hip-Hop/Rap,0.681,0.738,0.624,63,2021
3nMWM6o4pD6lAkDRPdcqvh,Tiny Light,Akari Kito,Other,0.497,0.947,0.302,54,2020
3oQaOjaIYPsnJbGNzXcIID,BOY,King Gnu,Pop,0.619,0.802,0.535,65,2021
3pCt2wRdBDa2kCisIdHWgF,To the Bone,Pamungkas,Acoustic/Folk,0.668,0.727,0.939,78,2021
3qi98GCs3sbvbAJugWmdQY,Crocodile Teeth,Skillibeng,Electronic/Dance,0.594,0.644,0.221,60,2021
3qrdLVOClRU4yPkcXZ7c5u,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana;Tanishk-Vayu,Pop,0.701,0.638,0.813,72,2020
3qvZW1bLvAsJIUhYcuvf4F,Real Life (feat. Stormzy),Burna Boy;Stormzy,Electronic/Dance,0.594,0.568,0.407,64,2020
3rH6tUMYBgUa2we3SADFc1,Drugs,Dj Mehmet Tekin,Other,0.731,0.825,0.485,37,2020
3rlUmNmRyF4i5xrR7awCUV,Save,Faime,Other,0.616,0.335,0.137,45,2020
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,Pop,0.807,0.893,0.537,88,2021
3rnyHxdgshjVrQ604RM3J3,Kyon - Lo-Fi Remix,Harsh,Other,0.794,0.24,0.191,50,2021
3sqRODOZ1Z6hR4F2tnFAlg,Sakhiyaan,Maninder Buttar,Hip-Hop/Rap,0.706,0.674,0.359,73,2020
3tRPfCFAEv6wWyQO0YnGGV,Boku no Sensou - TV Size,Shinsei Kamattechan,Rock/Alternative,0.447,0.891,0.517,59,2020
3tw4Jysd48kMcKsdnGYLee,死神,Kenshi Yonezu,Other,0.807,0.653,0.939,62,2021
3uOh60vBloFwAv1akxP5Mj,Fallin for You,Shrey Singhal,Pop,0.625,0.835,0.547,66,2021
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies;Calum Scott,Electronic/Dance,0.671,0.636,0.262,88,2021
3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,Jack Harlow,Pop,0.792,0.793,0.775,74,2020
3wJHCry960drNlAUGrJLmz,ただ君に晴れ,ヨルシカ,Pop,0.679,0.834,0.962,65,2020
3wNNbf63xkxw9rIVWtFy7a,Stand Up (From Harriet),Cynthia Erivo,R&B/Soul,0.616,0.32,0.177,70,2021
3wn5Rw7VBqwP0vAQtjMhOS,Anime Thighs,MC Virgins;wonder,Other,0.83,0.299,0.533,65,2020
3xxmjMvJsSR3L7mUOxP9QA,Never Forget You,Noisettes,Other,0.569,0.692,0.737,66,2021
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello;DaBaby,Electronic/Dance,0.724,0.491,0.383,76,2020
3ymULM6auJVgBj4A9TADlv,dooriyan,Zaeden,Electronic/Dance,0.735,0.593,0.475,41,2020
3z06k8YF9CqX0CGFrlekOK,everything sucks,vaultboy,Pop,0.76,0.371,0.653,77,2021
3zPfyVThoCzQ6IB5CSGDTz,You've Done Enough,Gorgon City;DRAMA,Electronic/Dance,0.685,0.791,0.539,55,2021
3zefoLCDoPU5PJK6g1EHoF,Photos,Idkconundrum,Other,0.669,0.394,0.564,32,2020
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Drake;Travis Scott,Hip-Hop/Rap,0.666,0.465,0.292,83,2021
40ozK0lCJ0EQzVGWsCNUhk,Way Maker - Live,Leeland,Rock/Alternative,0.432,0.524,0.183,67,2020
40tFJtuES1da2fg0OurUdI,Eso Que Tú Me Das,Jarabe De Palo,Other,0.778,0.804,0.836,64,2020
4191RXFPa7Ge9XkA4cWlna,Lost Cause,Billie Eilish,Other,0.526,0.334,0.522,73,2021
41YFFgkHlMUDOtODzvm9Nx,Panipaali,NJ,Other,0.861,0.687,0.729,48,2020
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,Latin,0.9,0.603,0.824,82,2020
42ETKyApzUl8hTtytFAjen,8 Parche,Baani Sandhu;Gur Sidhu,Pop,0.652,0.862,0.727,64,2020
4346ts6RdbK3diJWlFX37J,Kuch Soona Sa Hai,Ayush Panda,Other,0.639,0.386,0.158,42,2020
43GfQ1SC17rBWiHkOtdwK8,Jab Koi Baat - Recreated,Atif Aslam;Shirley Setia;Dj Chetas,Pop,0.667,0.621,0.451,66,2021
44tTqUi3xi7E28QLzHVdUA,Anti-Romantic,TOMORROW X TOGETHER,Pop,0.641,0.489,0.206,72,2021
44xO8889yUQHn70P73NILS,Believe Me,Navos,Electronic/Dance,0.629,0.876,0.645,71,2021
455OjhLhU9JCNYKKoUOFwr,Into You,Tegi Pannu;Manni Sandhu,Hip-Hop/Rap,0.72,0.711,0.713,64,2021
45StvejYUdIsyUwqdZ7iJM,Y U Gotta B Like That,Audrey Mika,Other,0.732,0.413,0.761,58,2020
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,Pop,0.667,0.373,0.0823,84,2020
